origins,destinations,departure_times,travel_time,departure_dt,hour,date
"108-35 167th St, Queens, NY 11433, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609173000,58,2020-12-28 11:30:00-05:00,11,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","14 St - Union Sq, New York, NY 10003, USA",1609173000,66,2020-12-28 11:30:00-05:00,11,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","141 Fulton St, New York, NY 10038, USA",1609173000,74,2020-12-28 11:30:00-05:00,11,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Times Sq-42 St, New York, NY 10018, USA",1609173000,67,2020-12-28 11:30:00-05:00,11,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Grand Central - 42 St, New York, NY 10017, USA",1609173000,71,2020-12-28 11:30:00-05:00,11,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609173000,66,2020-12-28 11:30:00-05:00,11,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","14 St - Union Sq, New York, NY 10003, USA",1609173000,72,2020-12-28 11:30:00-05:00,11,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","141 Fulton St, New York, NY 10038, USA",1609173000,82,2020-12-28 11:30:00-05:00,11,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Times Sq-42 St, New York, NY 10018, USA",1609173000,33,2020-12-28 11:30:00-05:00,11,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Grand Central - 42 St, New York, NY 10017, USA",1609173000,35,2020-12-28 11:30:00-05:00,11,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609173000,30,2020-12-28 11:30:00-05:00,11,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","14 St - Union Sq, New York, NY 10003, USA",1609173000,33,2020-12-28 11:30:00-05:00,11,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","141 Fulton St, New York, NY 10038, USA",1609173000,37,2020-12-28 11:30:00-05:00,11,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Times Sq-42 St, New York, NY 10018, USA",1609173000,68,2020-12-28 11:30:00-05:00,11,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Grand Central - 42 St, New York, NY 10017, USA",1609173000,63,2020-12-28 11:30:00-05:00,11,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609173000,74,2020-12-28 11:30:00-05:00,11,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","14 St - Union Sq, New York, NY 10003, USA",1609173000,65,2020-12-28 11:30:00-05:00,11,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","141 Fulton St, New York, NY 10038, USA",1609173000,74,2020-12-28 11:30:00-05:00,11,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Times Sq-42 St, New York, NY 10018, USA",1609174800,69,2020-12-28 12:00:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Grand Central - 42 St, New York, NY 10017, USA",1609174800,70,2020-12-28 12:00:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609174800,64,2020-12-28 12:00:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","14 St - Union Sq, New York, NY 10003, USA",1609174800,59,2020-12-28 12:00:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","141 Fulton St, New York, NY 10038, USA",1609174800,61,2020-12-28 12:00:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Times Sq-42 St, New York, NY 10018, USA",1609174800,62,2020-12-28 12:00:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Grand Central - 42 St, New York, NY 10017, USA",1609174800,67,2020-12-28 12:00:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609174800,60,2020-12-28 12:00:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","14 St - Union Sq, New York, NY 10003, USA",1609174800,69,2020-12-28 12:00:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","141 Fulton St, New York, NY 10038, USA",1609174800,71,2020-12-28 12:00:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Times Sq-42 St, New York, NY 10018, USA",1609174800,67,2020-12-28 12:00:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Grand Central - 42 St, New York, NY 10017, USA",1609174800,69,2020-12-28 12:00:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609174800,66,2020-12-28 12:00:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","14 St - Union Sq, New York, NY 10003, USA",1609174800,72,2020-12-28 12:00:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","141 Fulton St, New York, NY 10038, USA",1609174800,82,2020-12-28 12:00:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Times Sq-42 St, New York, NY 10018, USA",1609174800,33,2020-12-28 12:00:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Grand Central - 42 St, New York, NY 10017, USA",1609174800,35,2020-12-28 12:00:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609174800,30,2020-12-28 12:00:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","14 St - Union Sq, New York, NY 10003, USA",1609174800,33,2020-12-28 12:00:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","141 Fulton St, New York, NY 10038, USA",1609174800,37,2020-12-28 12:00:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Times Sq-42 St, New York, NY 10018, USA",1609174800,69,2020-12-28 12:00:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Grand Central - 42 St, New York, NY 10017, USA",1609174800,63,2020-12-28 12:00:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609174800,69,2020-12-28 12:00:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","14 St - Union Sq, New York, NY 10003, USA",1609174800,65,2020-12-28 12:00:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","141 Fulton St, New York, NY 10038, USA",1609174800,74,2020-12-28 12:00:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Times Sq-42 St, New York, NY 10018, USA",1609176600,70,2020-12-28 12:30:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Grand Central - 42 St, New York, NY 10017, USA",1609176600,72,2020-12-28 12:30:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609176600,67,2020-12-28 12:30:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","14 St - Union Sq, New York, NY 10003, USA",1609176600,59,2020-12-28 12:30:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","141 Fulton St, New York, NY 10038, USA",1609176600,56,2020-12-28 12:30:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Times Sq-42 St, New York, NY 10018, USA",1609176600,62,2020-12-28 12:30:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Grand Central - 42 St, New York, NY 10017, USA",1609176600,64,2020-12-28 12:30:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609176600,60,2020-12-28 12:30:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","14 St - Union Sq, New York, NY 10003, USA",1609176600,69,2020-12-28 12:30:00-05:00,12,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","141 Fulton St, New York, NY 10038, USA",1609176600,73,2020-12-28 12:30:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Times Sq-42 St, New York, NY 10018, USA",1609176600,67,2020-12-28 12:30:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Grand Central - 42 St, New York, NY 10017, USA",1609176600,71,2020-12-28 12:30:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609176600,66,2020-12-28 12:30:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","14 St - Union Sq, New York, NY 10003, USA",1609176600,72,2020-12-28 12:30:00-05:00,12,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","141 Fulton St, New York, NY 10038, USA",1609176600,82,2020-12-28 12:30:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Times Sq-42 St, New York, NY 10018, USA",1609176600,33,2020-12-28 12:30:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Grand Central - 42 St, New York, NY 10017, USA",1609176600,36,2020-12-28 12:30:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609176600,31,2020-12-28 12:30:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","14 St - Union Sq, New York, NY 10003, USA",1609176600,34,2020-12-28 12:30:00-05:00,12,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","141 Fulton St, New York, NY 10038, USA",1609176600,38,2020-12-28 12:30:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Times Sq-42 St, New York, NY 10018, USA",1609176600,73,2020-12-28 12:30:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Grand Central - 42 St, New York, NY 10017, USA",1609176600,67,2020-12-28 12:30:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609176600,77,2020-12-28 12:30:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","14 St - Union Sq, New York, NY 10003, USA",1609176600,69,2020-12-28 12:30:00-05:00,12,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","141 Fulton St, New York, NY 10038, USA",1609176600,79,2020-12-28 12:30:00-05:00,12,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Times Sq-42 St, New York, NY 10018, USA",1609178400,74,2020-12-28 13:00:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Grand Central - 42 St, New York, NY 10017, USA",1609178400,75,2020-12-28 13:00:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609178400,71,2020-12-28 13:00:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","14 St - Union Sq, New York, NY 10003, USA",1609178400,60,2020-12-28 13:00:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","141 Fulton St, New York, NY 10038, USA",1609178400,66,2020-12-28 13:00:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Times Sq-42 St, New York, NY 10018, USA",1609178400,60,2020-12-28 13:00:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Grand Central - 42 St, New York, NY 10017, USA",1609178400,62,2020-12-28 13:00:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609178400,58,2020-12-28 13:00:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","14 St - Union Sq, New York, NY 10003, USA",1609178400,66,2020-12-28 13:00:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","141 Fulton St, New York, NY 10038, USA",1609178400,71,2020-12-28 13:00:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Times Sq-42 St, New York, NY 10018, USA",1609178400,67,2020-12-28 13:00:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Grand Central - 42 St, New York, NY 10017, USA",1609178400,70,2020-12-28 13:00:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609178400,66,2020-12-28 13:00:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","14 St - Union Sq, New York, NY 10003, USA",1609178400,73,2020-12-28 13:00:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","141 Fulton St, New York, NY 10038, USA",1609178400,81,2020-12-28 13:00:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Times Sq-42 St, New York, NY 10018, USA",1609178400,27,2020-12-28 13:00:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Grand Central - 42 St, New York, NY 10017, USA",1609178400,32,2020-12-28 13:00:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609178400,31,2020-12-28 13:00:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","14 St - Union Sq, New York, NY 10003, USA",1609178400,35,2020-12-28 13:00:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","141 Fulton St, New York, NY 10038, USA",1609178400,39,2020-12-28 13:00:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Times Sq-42 St, New York, NY 10018, USA",1609178400,69,2020-12-28 13:00:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Grand Central - 42 St, New York, NY 10017, USA",1609178400,67,2020-12-28 13:00:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609178400,69,2020-12-28 13:00:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","14 St - Union Sq, New York, NY 10003, USA",1609178400,69,2020-12-28 13:00:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","141 Fulton St, New York, NY 10038, USA",1609178400,79,2020-12-28 13:00:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Times Sq-42 St, New York, NY 10018, USA",1609180200,70,2020-12-28 13:30:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Grand Central - 42 St, New York, NY 10017, USA",1609180200,73,2020-12-28 13:30:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609180200,68,2020-12-28 13:30:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","14 St - Union Sq, New York, NY 10003, USA",1609180200,60,2020-12-28 13:30:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","141 Fulton St, New York, NY 10038, USA",1609180200,57,2020-12-28 13:30:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Times Sq-42 St, New York, NY 10018, USA",1609180200,60,2020-12-28 13:30:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Grand Central - 42 St, New York, NY 10017, USA",1609180200,61,2020-12-28 13:30:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609180200,58,2020-12-28 13:30:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","14 St - Union Sq, New York, NY 10003, USA",1609180200,65,2020-12-28 13:30:00-05:00,13,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","141 Fulton St, New York, NY 10038, USA",1609180200,72,2020-12-28 13:30:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Times Sq-42 St, New York, NY 10018, USA",1609180200,67,2020-12-28 13:30:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Grand Central - 42 St, New York, NY 10017, USA",1609180200,71,2020-12-28 13:30:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609180200,66,2020-12-28 13:30:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","14 St - Union Sq, New York, NY 10003, USA",1609180200,72,2020-12-28 13:30:00-05:00,13,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","141 Fulton St, New York, NY 10038, USA",1609180200,82,2020-12-28 13:30:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Times Sq-42 St, New York, NY 10018, USA",1609180200,27,2020-12-28 13:30:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Grand Central - 42 St, New York, NY 10017, USA",1609180200,32,2020-12-28 13:30:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609180200,31,2020-12-28 13:30:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","14 St - Union Sq, New York, NY 10003, USA",1609180200,35,2020-12-28 13:30:00-05:00,13,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","141 Fulton St, New York, NY 10038, USA",1609180200,39,2020-12-28 13:30:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Times Sq-42 St, New York, NY 10018, USA",1609180200,68,2020-12-28 13:30:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Grand Central - 42 St, New York, NY 10017, USA",1609180200,63,2020-12-28 13:30:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609180200,74,2020-12-28 13:30:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","14 St - Union Sq, New York, NY 10003, USA",1609180200,65,2020-12-28 13:30:00-05:00,13,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","141 Fulton St, New York, NY 10038, USA",1609180200,75,2020-12-28 13:30:00-05:00,13,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Times Sq-42 St, New York, NY 10018, USA",1609182000,69,2020-12-28 14:00:00-05:00,14,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","Grand Central - 42 St, New York, NY 10017, USA",1609182000,79,2020-12-28 14:00:00-05:00,14,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609182000,65,2020-12-28 14:00:00-05:00,14,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","14 St - Union Sq, New York, NY 10003, USA",1609182000,57,2020-12-28 14:00:00-05:00,14,2020-12-28
"1500 E 92nd St, Brooklyn, NY 11236, USA","141 Fulton St, New York, NY 10038, USA",1609182000,61,2020-12-28 14:00:00-05:00,14,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Times Sq-42 St, New York, NY 10018, USA",1609182000,59,2020-12-28 14:00:00-05:00,14,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","Grand Central - 42 St, New York, NY 10017, USA",1609182000,61,2020-12-28 14:00:00-05:00,14,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609182000,57,2020-12-28 14:00:00-05:00,14,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","14 St - Union Sq, New York, NY 10003, USA",1609182000,66,2020-12-28 14:00:00-05:00,14,2020-12-28
"108-35 167th St, Queens, NY 11433, USA","141 Fulton St, New York, NY 10038, USA",1609182000,74,2020-12-28 14:00:00-05:00,14,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Times Sq-42 St, New York, NY 10018, USA",1609182000,74,2020-12-28 14:00:00-05:00,14,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","Grand Central - 42 St, New York, NY 10017, USA",1609182000,77,2020-12-28 14:00:00-05:00,14,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609182000,73,2020-12-28 14:00:00-05:00,14,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","14 St - Union Sq, New York, NY 10003, USA",1609182000,81,2020-12-28 14:00:00-05:00,14,2020-12-28
"102-29 215th St, Jamaica, NY 11429, USA","141 Fulton St, New York, NY 10038, USA",1609182000,89,2020-12-28 14:00:00-05:00,14,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Times Sq-42 St, New York, NY 10018, USA",1609182000,27,2020-12-28 14:00:00-05:00,14,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","Grand Central - 42 St, New York, NY 10017, USA",1609182000,32,2020-12-28 14:00:00-05:00,14,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","34 St - Herald Sq Subway Station, New York, NY 10001, USA",1609182000,31,2020-12-28 14:00:00-05:00,14,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","14 St - Union Sq, New York, NY 10003, USA",1609182000,35,2020-12-28 14:00:00-05:00,14,2020-12-28
"1290 St Nicholas Ave, New York, NY 10033, USA","141 Fulton St, New York, NY 10038, USA",1609182000,39,2020-12-28 14:00:00-05:00,14,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Times Sq-42 St, New York, NY 10018, USA",1609182000,67,2020-12-28 14:00:00-05:00,14,2020-12-28
"2300 Randall Ave, The Bronx, NY 10473, USA","Grand Central - 42 St, New York, NY 10017, USA",1609182000,63,2020-12-28 14:00:00-05:00,14,2020-12-28
